y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.18536636,0.9994148,0.95,0.9975305783400074,0.8773513914071462,0.996318576699494
1.0,0.9958146,0.9906505,0.81,0.9981164665321034,0.8071777656316627,0.9981255509125779
1.0,0.00050219893,0.9986872,0.88,0.9613828886853847,0.6972673265601678,0.9739373260750391
0.0,0.76218647,0.9425205,0.51,0.9466961113428912,0.57442570920071,0.9928805895536991
0.0,1.9005677e-06,0.0012831688,0.38,0.03914819366489715,0.5520301368450832,0.0719733983848618
0.0,0.15946123,0.9981538,0.83,0.9845573357707393,0.8138363845119391,0.99101405524354
1.0,0.67423123,0.95153105,0.46,0.6619960914611567,0.5985623036983806,0.039672301201579704
1.0,0.8620024,0.9965072,0.84,0.9999342557995312,0.897257561974948,0.9618212930089818
0.0,5.509546e-05,0.17936626,0.49,0.831500002373936,0.8789693571787068,0.7139800831198883
0.0,0.103598565,0.2397536,0.42,0.6031407079836983,0.7344556079136316,0.9469919935140371
1.0,0.49851647,0.9994272,0.92,0.9981289282777608,0.8917725141533092,0.9940990200535157
1.0,0.9868518,0.99957895,1.0,0.9997625222978017,0.9199441388273484,0.9997495274196646
0.0,8.0366575e-05,0.11455515,0.46,0.12882109779219938,0.6082935942674377,0.18842879860563394
1.0,0.0047837794,0.9902971,0.72,0.7759125567641487,0.6633733644935642,0.878047293736747
0.0,0.0013293028,0.0193111,0.47,0.14745502200563523,0.5959452453769122,0.20587879043623675
1.0,0.0070825815,0.9866798,0.71,0.8442561697998795,0.6954619824987258,0.7124433601651742
1.0,0.9541707,0.99953485,0.93,0.9981110699637428,0.860911689460178,0.9801045545110603
1.0,0.29063082,0.9979631,0.76,0.9895920873957943,0.8579007635707341,0.7452490209810654
1.0,0.981778,0.9899852,0.93,0.9999489290653568,0.9278486364733316,0.9987293095456601
0.0,0.0003925562,0.012027055,0.36,0.043755301491890525,0.5193002005572699,0.02162851632162326
